event_name,date,latitude,longitude,rainfall_mm,temp_max_c,temp_min_c,humidity_pct,wind_speed_kmh,precipitation_hours,evapotranspiration_mm,elevation_m,river_discharge_m3s,flood_occurred
Pakistan_Flood_in_Pakistan_2016-03,2016-03-12,33.054,71.779,14.5,15.5,13.3,92,15.8,20.0,1.31,311.0,0.0,1
Pakistan_Flood_in_Pakistan_2016-03,2016-03-13,33.054,71.779,10.4,15.8,12.6,90,15.9,17.0,1.38,311.0,0.02,1
Pakistan_Flood_in_Pakistan_2016-03,2016-03-14,33.054,71.779,0.4,19.3,10.8,94,11.6,1.0,2.76,311.0,0.0,1
Pakistan_Flood_in_Pakistan_2016-03,2016-03-15,33.054,71.779,0.0,21.2,11.3,99,9.9,0.0,3.03,311.0,0.0,1
Pakistan_Flood_in_Pakistan_2016-03,2016-03-16,33.054,71.779,8.9,21.7,13.0,89,15.7,7.0,2.64,311.0,0.0,1
India_Flood_in_India_2019-06,2019-06-25,16.1998,77.3441,8.7,32.5,24.8,88,11.8,10.0,4.62,398.0,0.16,1
India_Flood_in_India_2019-06,2019-06-26,16.1998,77.3441,5.3,32.6,24.0,92,17.6,8.0,5.0,398.0,0.12,1
India_Flood_in_India_2019-06,2019-06-27,16.1998,77.3441,4.2,32.5,24.7,82,21.2,6.0,5.34,398.0,0.09,1
India_Flood_in_India_2019-06,2019-06-28,16.1998,77.3441,5.5,32.0,25.0,83,28.7,10.0,5.3,398.0,0.09,1
India_Flood_in_India_2019-06,2019-06-29,16.1998,77.3441,5.2,30.1,24.3,92,24.0,15.0,3.13,398.0,0.16,1
China_Flood_in_China_2019-06,2019-06-05,23.7331,108.823,12.0,28.8,24.9,94,26.3,15.0,3.42,314.0,2166.7,1
"Iran, Islamic Republic of_Flood_in_Iran,_Islam_2019-03",2019-03-04,28.289,59.648,0.0,19.8,10.3,77,28.1,0.0,4.28,830.0,0.0,1
"Iran, Islamic Republic of_Flood_in_Iran,_Islam_2019-03",2019-03-05,28.289,59.648,0.0,20.0,10.9,79,36.7,0.0,4.68,830.0,0.0,1
"Iran, Islamic Republic of_Flood_in_Iran,_Islam_2019-03",2019-03-06,28.289,59.648,0.0,21.2,8.6,53,16.3,0.0,4.75,830.0,0.0,1
"Iran, Islamic Republic of_Flood_in_Iran,_Islam_2019-03",2019-03-07,28.289,59.648,0.1,20.6,12.5,60,30.2,1.0,5.44,830.0,0.0,1
"Iran, Islamic Republic of_Flood_in_Iran,_Islam_2019-03",2019-03-08,28.289,59.648,0.0,23.2,9.1,46,31.2,0.0,5.45,830.0,0.0,1
Mozambique_Flood_in_Mozambique_2019-03,2019-03-09,-15.178,36.432,0.2,28.5,19.1,95,13.3,1.0,4.95,657.0,18.77,1
Mozambique_Flood_in_Mozambique_2019-03,2019-03-10,-15.178,36.432,0.0,29.5,17.7,97,16.8,0.0,5.26,657.0,14.7,1
Mozambique_Flood_in_Mozambique_2019-03,2019-03-11,-15.178,36.432,0.0,28.3,19.5,96,15.5,0.0,5.0,657.0,12.15,1
Mozambique_Flood_in_Mozambique_2019-03,2019-03-12,-15.178,36.432,1.9,27.2,19.7,93,18.3,5.0,4.96,657.0,10.48,1
Mozambique_Flood_in_Mozambique_2019-03,2019-03-13,-15.178,36.432,0.0,28.0,19.4,96,11.2,0.0,4.22,657.0,9.21,1
Zimbabwe_Flood_in_Zimbabwe_2019-03,2019-03-14,-19.427,32.241,0.5,29.8,19.0,81,26.1,2.0,5.26,764.0,0.0,1
Zimbabwe_Flood_in_Zimbabwe_2019-03,2019-03-15,-19.427,32.241,126.0,21.5,20.1,96,51.6,24.0,0.95,764.0,0.0,1
Zimbabwe_Flood_in_Zimbabwe_2019-03,2019-03-16,-19.427,32.241,85.2,22.0,20.0,99,30.8,24.0,0.91,764.0,4.43,1
Zimbabwe_Flood_in_Zimbabwe_2019-03,2019-03-17,-19.427,32.241,68.9,24.8,19.5,99,17.5,24.0,1.56,764.0,15.98,1
Zimbabwe_Flood_in_Zimbabwe_2019-03,2019-03-18,-19.427,32.241,13.7,26.2,19.6,99,20.0,16.0,2.12,764.0,25.73,1
Indonesia_Flood_in_Indonesia_2019-03,2019-03-16,-4.845,138.704,21.6,30.6,22.6,100,8.0,9.0,3.24,27.0,233.96,1
Indonesia_Flood_in_Indonesia_2019-03,2019-03-17,-4.845,138.704,9.3,29.4,22.6,100,8.4,15.0,2.77,27.0,209.86,1
Indonesia_Flood_in_Indonesia_2019-03,2019-03-18,-4.845,138.704,2.3,29.9,23.0,100,10.2,8.0,2.93,27.0,193.54,1
Indonesia_Flood_in_Indonesia_2019-03,2019-03-19,-4.845,138.704,1.2,29.5,23.0,100,12.8,3.0,3.09,27.0,185.21,1
Indonesia_Flood_in_Indonesia_2019-03,2019-03-20,-4.845,138.704,1.1,33.0,22.0,100,11.9,2.0,5.21,27.0,170.4,1
Malawi_Flood_in_Malawi_2019-03,2019-03-04,-15.38,35.122,1.2,27.2,21.3,98,17.9,9.0,3.45,540.0,0.97,1
Malawi_Flood_in_Malawi_2019-03,2019-03-05,-15.38,35.122,29.0,24.6,21.5,98,20.7,21.0,1.53,540.0,1.47,1
Malawi_Flood_in_Malawi_2019-03,2019-03-06,-15.38,35.122,135.5,22.5,20.9,99,35.3,24.0,0.68,540.0,74.51,1
Malawi_Flood_in_Malawi_2019-03,2019-03-07,-15.38,35.122,114.6,23.0,20.9,98,29.0,24.0,1.25,540.0,57.08,1
Malawi_Flood_in_Malawi_2019-03,2019-03-08,-15.38,35.122,55.5,23.0,20.2,99,26.7,23.0,1.01,540.0,31.43,1
Brazil_Flood_in_Brazil_2019-01,2019-01-25,-20.135,-44.173,0.0,31.8,20.4,76,9.7,0.0,5.96,776.0,0.0,1
Brazil_Flood_in_Brazil_2019-01,2019-01-26,-20.135,-44.173,5.4,28.5,18.5,90,14.6,3.0,4.0,776.0,0.0,1
Brazil_Flood_in_Brazil_2019-01,2019-01-27,-20.135,-44.173,0.0,30.4,17.8,96,15.6,0.0,6.04,776.0,0.0,1
Brazil_Flood_in_Brazil_2019-01,2019-01-28,-20.135,-44.173,0.7,30.7,18.5,89,11.8,3.0,5.44,776.0,0.0,1
Brazil_Flood_in_Brazil_2019-01,2019-01-29,-20.135,-44.173,0.0,32.8,17.9,95,9.1,0.0,5.95,776.0,0.0,1
India_Flood_in_India_2018-08,2018-08-10,9.919,76.403,25.3,27.0,23.1,98,14.7,23.0,2.27,17.0,140.58,1
India_Flood_in_India_2018-08,2018-08-11,9.919,76.403,15.2,26.0,23.5,98,12.4,24.0,1.35,17.0,138.0,1
India_Flood_in_India_2018-08,2018-08-12,9.919,76.403,37.9,26.4,22.9,99,17.6,24.0,1.83,17.0,136.72,1
India_Flood_in_India_2018-08,2018-08-13,9.919,76.403,42.6,27.8,22.3,99,15.3,24.0,2.34,17.0,140.91,1
India_Flood_in_India_2018-08,2018-08-14,9.919,76.403,75.9,26.1,22.5,99,22.0,24.0,1.78,17.0,242.78,1
Nigeria_Flood_in_Nigeria_2018-08,2018-08-31,8.469,8.151,21.4,26.8,22.2,100,6.9,24.0,1.45,95.0,0.19,1
Nigeria_Flood_in_Nigeria_2018-08,2018-09-01,8.469,8.151,3.8,28.8,22.1,100,9.2,15.0,3.38,95.0,0.25,1
Nigeria_Flood_in_Nigeria_2018-08,2018-09-02,8.469,8.151,17.0,28.5,22.2,100,9.9,17.0,2.27,95.0,0.26,1
Nigeria_Flood_in_Nigeria_2018-08,2018-09-03,8.469,8.151,9.7,28.5,21.9,100,9.5,17.0,3.5,95.0,0.3,1
Nigeria_Flood_in_Nigeria_2018-08,2018-09-04,8.469,8.151,2.9,30.9,22.5,97,15.8,8.0,4.09,95.0,0.3,1
Laos_Flood_in_Laos_2018-07,2018-07-23,14.773,106.495,82.3,23.2,19.5,100,13.2,24.0,1.64,759.0,11.47,1
Laos_Flood_in_Laos_2018-07,2018-07-24,14.773,106.495,43.3,24.0,19.8,100,10.9,24.0,2.19,759.0,11.97,1
Laos_Flood_in_Laos_2018-07,2018-07-25,14.773,106.495,51.1,24.2,19.7,100,10.0,24.0,2.45,759.0,10.94,1
Laos_Flood_in_Laos_2018-07,2018-07-26,14.773,106.495,16.7,24.8,20.0,100,8.8,19.0,2.43,759.0,7.24,1
Japan_Flood_in_Japan_2018-07,2018-07-05,34.667,132.488,57.3,22.7,20.0,100,17.1,24.0,0.84,504.0,47.31,1
Japan_Flood_in_Japan_2018-07,2018-07-06,34.667,132.488,143.0,20.3,18.7,100,10.6,24.0,0.43,504.0,200.37,1
Japan_Flood_in_Japan_2018-07,2018-07-07,34.667,132.488,77.7,22.1,17.9,100,30.0,14.0,2.12,504.0,150.36,1
Japan_Flood_in_Japan_2018-07,2018-07-08,34.667,132.488,36.5,23.0,17.8,100,22.1,19.0,1.99,504.0,40.02,1
Japan_Flood_in_Japan_2018-07,2018-07-09,34.667,132.488,0.0,27.8,20.2,98,15.5,0.0,4.71,504.0,12.84,1
India_Flood_in_India_2020-12,2020-12-02,11.1017,79.6525,38.5,24.8,23.0,96,23.4,24.0,1.01,17.0,5.98,1
India_Flood_in_India_2020-12,2020-12-03,11.1017,79.6525,71.1,25.5,23.7,96,27.4,24.0,0.89,17.0,10.38,1
India_Flood_in_India_2020-12,2020-12-04,11.1017,79.6525,45.9,25.9,24.0,96,18.7,24.0,0.8,17.0,8.68,1
India_Flood_in_India_2020-12,2020-12-05,11.1017,79.6525,19.7,26.1,23.8,96,22.0,23.0,1.17,17.0,9.76,1
India_Flood_in_India_2020-12,2020-12-06,11.1017,79.6525,33.0,27.0,23.4,98,14.9,24.0,1.39,17.0,9.05,1
"Costa Rica, Guatemala, Honduras, Jamaica, Mexico, Nicaragua, Panama, Trinidad and Tobago, United States_Flood_in_Costa_Rica,_2020-11",2020-11-03,13.7573,-84.7503,82.9,23.3,21.8,99,30.6,24.0,0.55,290.0,3.13,1
"Costa Rica, Guatemala, Honduras, Jamaica, Mexico, Nicaragua, Panama, Trinidad and Tobago, United States_Flood_in_Costa_Rica,_2020-11",2020-11-04,13.7573,-84.7503,54.1,23.9,22.4,100,26.5,24.0,1.15,290.0,6.6,1
"Costa Rica, Guatemala, Honduras, Jamaica, Mexico, Nicaragua, Panama, Trinidad and Tobago, United States_Flood_in_Costa_Rica,_2020-11",2020-11-05,13.7573,-84.7503,53.0,26.6,21.8,100,16.3,21.0,2.21,290.0,4.33,1
"Costa Rica, Guatemala, Honduras, Jamaica, Mexico, Nicaragua, Panama, Trinidad and Tobago, United States_Flood_in_Costa_Rica,_2020-11",2020-11-06,13.7573,-84.7503,20.9,26.8,21.6,100,16.9,15.0,2.1,290.0,4.81,1
"Costa Rica, Guatemala, Honduras, Jamaica, Mexico, Nicaragua, Panama, Trinidad and Tobago, United States_Flood_in_Costa_Rica,_2020-11",2020-11-07,13.7573,-84.7503,1.9,28.6,21.3,99,12.3,8.0,3.4,290.0,3.51,1
Philippines_Flood_in_Philippines_2020-11,2020-11-11,14.6089,121.0222,44.3,28.2,24.4,96,49.5,14.0,2.05,6.0,367.98,1
Philippines_Flood_in_Philippines_2020-11,2020-11-01,13.5355,123.355,124.0,26.7,24.6,96,97.3,21.0,1.38,31.0,8.75,1
Philippines_Flood_in_Philippines_2020-10,2020-10-20,18.2489,121.8801,26.2,26.8,25.2,95,31.2,24.0,1.27,1.0,1.52,1
Nigeria_Flood_in_Nigeria_2020-10,2020-10-06,12.4675,8.865,4.1,34.7,22.4,92,14.7,2.0,5.08,397.0,0.01,1
South Sudan_Flood_in_South_Sudan_2020-07,2020-07-28,6.2124,31.564,11.9,24.9,22.5,96,9.1,17.0,1.87,425.0,0.0,1
South Sudan_Flood_in_South_Sudan_2020-07,2020-07-29,6.2124,31.564,2.4,29.9,22.5,97,9.5,7.0,3.56,425.0,0.0,1
South Sudan_Flood_in_South_Sudan_2020-07,2020-07-30,6.2124,31.564,0.2,30.8,21.7,97,5.0,2.0,4.58,425.0,0.0,1
South Sudan_Flood_in_South_Sudan_2020-07,2020-07-31,6.2124,31.564,1.5,30.5,22.9,92,10.3,6.0,4.12,425.0,0.0,1
South Sudan_Flood_in_South_Sudan_2020-07,2020-08-01,6.2124,31.564,9.7,31.1,22.8,96,7.9,8.0,3.83,425.0,0.0,1
China_Flood_in_China_2020-08,2020-08-11,30.5751,104.0662,118.6,26.7,24.2,96,31.7,22.0,0.74,485.0,88.54,1
Myanmar_Flood_in_Myanmar_2020-07,2020-07-02,25.6147,96.2977,27.9,27.3,23.7,100,5.2,24.0,2.43,360.0,248.46,1
Myanmar_Flood_in_Myanmar_2020-07,2020-07-03,25.6147,96.2977,20.0,29.6,23.6,100,5.9,24.0,2.85,360.0,234.5,1
China_Flood_in_China_2020-06,2020-06-21,27.612,111.8403,0.1,33.2,24.8,98,10.3,1.0,4.39,124.0,12.93,1
China_Flood_in_China_2020-06,2020-06-22,27.612,111.8403,15.6,32.7,24.3,99,12.6,11.0,3.83,124.0,14.0,1
China_Flood_in_China_2020-06,2020-06-23,27.612,111.8403,21.5,26.0,22.6,98,7.8,18.0,1.42,124.0,21.49,1
China_Flood_in_China_2020-06,2020-06-24,27.612,111.8403,30.1,24.8,22.8,99,6.0,21.0,1.31,124.0,50.4,1
China_Flood_in_China_2020-06,2020-06-25,27.612,111.8403,1.2,30.8,23.2,99,10.9,6.0,4.4,124.0,56.41,1
Somalia_Flood_in_Somalia_2020-05,2020-05-21,2.0428,45.3386,2.0,29.6,25.5,87,29.1,12.0,4.96,31.0,,1
Somalia_Flood_in_Somalia_2020-05,2020-05-22,2.0428,45.3386,1.0,28.6,24.5,90,28.8,10.0,4.59,31.0,,1
Somalia_Flood_in_Somalia_2020-05,2020-05-23,2.0428,45.3386,1.9,28.8,24.4,92,31.9,11.0,4.4,31.0,,1
Somalia_Flood_in_Somalia_2020-05,2020-05-24,2.0428,45.3386,1.3,29.4,25.2,89,29.7,10.0,4.64,31.0,,1
Somalia_Flood_in_Somalia_2020-05,2020-05-25,2.0428,45.3386,1.4,29.3,25.1,92,25.2,11.0,4.37,31.0,,1
Philippines_Flood_in_Philippines_2020-05,2020-05-14,11.4999,125.5005,12.1,28.9,25.7,94,32.6,21.0,1.95,7.0,,1
Uganda_Flood_in_Uganda_2020-05,2020-05-01,1.3517,34.5636,26.2,15.5,10.5,100,10.0,23.0,2.16,2682.0,1.88,1
Uganda_Flood_in_Uganda_2020-05,2020-05-02,1.3517,34.5636,24.6,15.6,9.5,100,14.5,11.0,2.22,2682.0,5.5,1
Uganda_Flood_in_Uganda_2020-05,2020-05-03,1.3517,34.5636,12.1,16.0,10.8,100,16.0,14.0,2.0,2682.0,3.53,1
Uganda_Flood_in_Uganda_2020-05,2020-05-04,1.3517,34.5636,3.2,17.1,9.4,93,13.0,7.0,3.24,2682.0,2.97,1
